day	macro	dimension	value
2019-09-30	users	female_users	995
2019-09-30	users	influencers_7k_20k	157
2019-09-30	users	influencers_20k_35k	55
2019-09-30	users	influencers_35k_and_above	87
2019-09-30	users	kurdish_users	169
2019-09-30	users	kurdish_male_users	68
2019-09-30	users	kurdish_female_users	18
2019-09-30	users	arab_users	6858
2019-09-30	users	arab_male_users	2823
2019-09-30	users	arab_female_users	745
2019-10-01	tweets	male_tweets	18350
2019-10-01	tweets	female_tweets	7613
2019-10-01	tweets	kurdish_tweets	709
2019-10-01	tweets	kurdish_male_tweets	286
2019-10-01	tweets	kurdish_female_tweets	66
2019-10-01	tweets	youth_focused_tweets	551
2019-10-01	users	male_users	4823
2019-10-01	users	female_users	1392
2019-10-01	users	influencers_7k_20k	180
2019-10-01	users	influencers_20k_35k	58
2019-10-01	users	influencers_35k_and_above	95
2019-10-01	users	kurdish_users	189
2019-10-01	users	kurdish_male_users	78
2019-10-01	users	kurdish_female_users	19
2019-10-01	users	arab_users	8688
2019-10-01	users	arab_male_users	3657
2019-10-01	users	arab_female_users	999
2019-10-02	tweets	male_tweets	14849
2019-10-02	tweets	female_tweets	8629
2019-10-02	tweets	kurdish_tweets	460
2019-10-02	tweets	kurdish_male_tweets	162
2019-10-02	tweets	kurdish_female_tweets	55
2019-10-02	tweets	youth_focused_tweets	737
2019-10-02	users	male_users	4661
2019-10-02	users	female_users	1875
2019-10-02	users	influencers_7k_20k	180
2019-10-02	users	influencers_20k_35k	49
2019-10-02	users	influencers_35k_and_above	86
2019-10-02	users	kurdish_users	142
2019-10-02	users	kurdish_male_users	59
2019-10-02	users	kurdish_female_users	14
2019-10-02	users	arab_users	7702
2019-10-02	users	arab_male_users	3098
2019-10-02	users	arab_female_users	1080
2019-10-03	tweets	male_tweets	6090
2019-10-03	tweets	female_tweets	3333
2019-10-03	tweets	kurdish_tweets	547
2019-10-03	tweets	kurdish_male_tweets	206
2019-10-03	tweets	kurdish_female_tweets	60
2019-10-03	tweets	youth_focused_tweets	280
2019-10-03	users	male_users	1672
2019-10-03	users	female_users	588
2019-10-03	users	influencers_7k_20k	71
2019-10-03	users	influencers_20k_35k	28
2019-10-03	users	influencers_35k_and_above	46
2019-10-03	users	kurdish_users	159
2019-10-03	users	kurdish_male_users	69
2019-10-03	users	kurdish_female_users	17
2019-10-03	users	arab_users	2314
2019-10-03	users	arab_male_users	985
2019-10-03	users	arab_female_users	326
2019-10-04	tweets	male_tweets	4545
2019-10-04	tweets	female_tweets	2249
2019-10-04	tweets	kurdish_tweets	592
2019-10-04	tweets	kurdish_male_tweets	153
2019-10-04	tweets	kurdish_female_tweets	76
2019-10-04	tweets	youth_focused_tweets	237
2019-10-04	users	male_users	1162
2019-10-04	users	female_users	379
2019-10-04	users	influencers_7k_20k	43
2019-10-04	users	influencers_20k_35k	20
2019-10-04	users	influencers_35k_and_above	35
2019-10-04	users	kurdish_users	160
2019-10-04	users	kurdish_male_users	73
2019-10-04	users	kurdish_female_users	13
2019-10-04	users	arab_users	1464
2019-10-04	users	arab_male_users	659
2019-10-04	users	arab_female_users	195
2019-10-05	tweets	male_tweets	4419
2019-10-05	tweets	female_tweets	2203
2019-10-05	tweets	kurdish_tweets	608
2019-10-05	tweets	kurdish_male_tweets	235
2019-10-05	tweets	kurdish_female_tweets	71
2019-10-05	tweets	youth_focused_tweets	317
2019-10-05	users	male_users	1061
2019-10-05	users	female_users	370
2019-10-05	users	influencers_7k_20k	46
2019-10-05	users	influencers_20k_35k	19
2019-10-05	users	influencers_35k_and_above	36
2019-10-05	users	kurdish_users	171
2019-10-05	users	kurdish_male_users	71
2019-10-05	users	kurdish_female_users	22
2019-10-05	users	arab_users	1279
2019-10-05	users	arab_male_users	529
2019-10-05	users	arab_female_users	181
2019-10-06	tweets	male_tweets	4894
2019-10-06	tweets	female_tweets	2274
2019-10-06	tweets	kurdish_tweets	543
2019-10-06	tweets	kurdish_male_tweets	187
2019-10-06	tweets	kurdish_female_tweets	27
2019-10-06	tweets	youth_focused_tweets	338
2019-10-06	users	male_users	1337
2019-10-06	users	female_users	478
2019-10-06	users	influencers_7k_20k	54
2019-10-06	users	influencers_20k_35k	25
2019-10-06	users	influencers_35k_and_above	45
2019-10-06	users	kurdish_users	162
2019-10-06	users	kurdish_male_users	74
2019-10-06	users	kurdish_female_users	15
2019-10-06	users	arab_users	1893
2019-10-06	users	arab_male_users	789
2019-10-06	users	arab_female_users	282
2019-10-07	tweets	male_tweets	6248
2019-10-07	tweets	female_tweets	2988
2019-10-07	tweets	kurdish_tweets	557
2019-10-07	tweets	kurdish_male_tweets	173
2019-10-07	tweets	kurdish_female_tweets	37
2019-10-07	tweets	youth_focused_tweets	337
2019-10-07	users	male_users	1873
2019-10-07	users	female_users	586
2019-10-07	users	influencers_7k_20k	91
2019-10-07	users	influencers_20k_35k	28
2019-10-07	users	influencers_35k_and_above	55
2019-10-07	users	kurdish_users	178
2019-10-07	users	kurdish_male_users	80
2019-10-07	users	kurdish_female_users	16
2019-10-07	users	arab_users	2906
2019-10-07	users	arab_male_users	1210
2019-10-07	users	arab_female_users	386
2019-10-08	tweets	male_tweets	6109
2019-10-08	tweets	female_tweets	2730
2019-10-08	tweets	kurdish_tweets	492
2019-10-08	tweets	kurdish_male_tweets	160
2019-10-08	tweets	kurdish_female_tweets	37
2019-10-08	tweets	youth_focused_tweets	329
2019-10-08	users	male_users	1950
2019-10-08	users	female_users	599
2019-10-08	users	influencers_7k_20k	103
2019-10-08	users	influencers_20k_35k	35
2019-10-08	users	influencers_35k_and_above	67
2019-10-08	users	kurdish_users	162
2019-10-08	users	kurdish_male_users	73
2019-10-08	users	kurdish_female_users	19
2019-10-08	users	arab_users	3294
2019-10-08	users	arab_male_users	1313
2019-10-08	users	arab_female_users	412
2019-10-09	tweets	male_tweets	7245
2019-10-09	tweets	female_tweets	3297
2019-10-09	tweets	kurdish_tweets	637
2019-10-09	tweets	kurdish_male_tweets	274
2019-10-09	tweets	kurdish_female_tweets	69
2019-10-09	tweets	youth_focused_tweets	272
2019-10-09	users	male_users	2268
2019-10-09	users	female_users	745
2019-10-09	users	influencers_7k_20k	117
2019-10-09	users	influencers_20k_35k	44
2019-10-09	users	influencers_35k_and_above	78
2019-10-09	users	kurdish_users	268
2019-10-09	users	kurdish_male_users	131
2019-10-09	users	kurdish_female_users	28
2019-10-09	users	arab_users	3625
2019-10-09	users	arab_male_users	1386
2019-10-09	users	arab_female_users	497
2019-10-10	tweets	male_tweets	7690
2019-10-10	tweets	female_tweets	3196
2019-10-10	tweets	kurdish_tweets	413
2019-10-10	tweets	kurdish_male_tweets	178
2019-10-10	tweets	kurdish_female_tweets	43
2019-10-10	tweets	youth_focused_tweets	211
2019-10-10	users	male_users	2293
2019-10-10	users	female_users	713
2019-10-10	users	influencers_7k_20k	114
2019-10-10	users	influencers_20k_35k	39
2019-10-10	users	influencers_35k_and_above	57
2019-10-10	users	kurdish_users	221
2019-10-10	users	kurdish_male_users	105
2019-10-10	users	kurdish_female_users	20
2019-10-10	users	arab_users	3594
2019-10-10	users	arab_male_users	1452
2019-10-10	users	arab_female_users	451
2019-10-11	tweets	male_tweets	12451
2019-10-11	tweets	female_tweets	6040
2019-10-11	tweets	kurdish_tweets	567
2019-10-11	tweets	kurdish_male_tweets	201
2019-10-11	tweets	kurdish_female_tweets	67
2019-10-11	tweets	youth_focused_tweets	264
2019-10-11	users	male_users	3148
2019-10-11	users	female_users	991
2019-10-11	users	influencers_7k_20k	148
2019-10-11	users	influencers_20k_35k	42
2019-10-11	users	influencers_35k_and_above	75
2019-10-11	users	kurdish_users	216
2019-10-11	users	kurdish_male_users	98
2019-10-11	users	kurdish_female_users	25
2019-10-11	users	arab_users	5458
2019-10-11	users	arab_male_users	2217
2019-10-11	users	arab_female_users	707
2019-10-12	tweets	male_tweets	11808
2019-10-12	tweets	female_tweets	5201
2019-10-12	tweets	kurdish_tweets	556
2019-10-12	tweets	kurdish_male_tweets	183
2019-10-12	tweets	kurdish_female_tweets	57
2019-10-12	tweets	youth_focused_tweets	242
2019-10-12	users	male_users	3078
2019-10-12	users	female_users	939
2019-10-12	users	influencers_7k_20k	148
2019-10-12	users	influencers_20k_35k	40
2019-10-12	users	influencers_35k_and_above	70
2019-10-12	users	kurdish_users	213
2019-10-12	users	kurdish_male_users	95
2019-10-12	users	kurdish_female_users	25
2019-10-12	users	arab_users	5251
2019-10-12	users	arab_male_users	2113
2019-10-12	users	arab_female_users	653
2019-10-13	tweets	male_tweets	12159
2019-10-13	tweets	female_tweets	5509
2019-10-13	tweets	kurdish_tweets	606
2019-10-13	tweets	kurdish_male_tweets	170
2019-10-13	tweets	kurdish_female_tweets	97
2019-10-13	tweets	youth_focused_tweets	168
2019-10-13	users	male_users	3065
2019-10-13	users	female_users	923
2019-10-13	users	influencers_7k_20k	146
2019-10-13	users	influencers_20k_35k	39
2019-10-13	users	influencers_35k_and_above	71
2019-10-13	users	kurdish_users	215
2019-10-13	users	kurdish_male_users	99
2019-10-13	users	kurdish_female_users	21
2019-10-13	users	arab_users	5304
2019-10-13	users	arab_male_users	2115
2019-10-13	users	arab_female_users	666
2019-10-14	tweets	male_tweets	11939
2019-10-14	tweets	female_tweets	5806
2019-10-14	tweets	kurdish_tweets	640
2019-10-14	tweets	kurdish_male_tweets	189
2019-10-14	tweets	kurdish_female_tweets	70
2019-10-14	tweets	youth_focused_tweets	226
2019-10-14	users	male_users	2953
2019-10-14	users	female_users	911
2019-10-14	users	influencers_7k_20k	159
2019-10-14	users	influencers_20k_35k	42
2019-10-14	users	influencers_35k_and_above	82
2019-10-14	users	kurdish_users	220
2019-10-14	users	kurdish_male_users	105
2019-10-14	users	kurdish_female_users	22
2019-10-14	users	arab_users	5374
2019-10-14	users	arab_male_users	2071
2019-10-14	users	arab_female_users	682
2019-10-15	tweets	male_tweets	12689
2019-10-15	tweets	female_tweets	5849
2019-10-15	tweets	kurdish_tweets	656
2019-10-15	tweets	kurdish_male_tweets	191
2019-10-15	tweets	kurdish_female_tweets	88
2019-10-15	tweets	youth_focused_tweets	163
2019-10-15	users	male_users	3159
2019-10-15	users	female_users	974
2019-10-15	users	influencers_7k_20k	149
2019-10-15	users	influencers_20k_35k	39
2019-10-15	users	influencers_35k_and_above	71
2019-10-15	users	kurdish_users	207
2019-10-15	users	kurdish_male_users	89
2019-10-15	users	kurdish_female_users	26
2019-10-15	users	arab_users	5788
2019-10-15	users	arab_male_users	2343
2019-10-15	users	arab_female_users	744
2019-10-16	tweets	male_tweets	13211
2019-10-16	tweets	female_tweets	6024
2019-10-16	tweets	kurdish_tweets	724
2019-10-16	tweets	kurdish_male_tweets	245
2019-10-16	tweets	kurdish_female_tweets	62
2019-10-16	tweets	youth_focused_tweets	211
2019-10-16	users	male_users	3147
2019-10-16	users	female_users	940
2019-10-16	users	influencers_7k_20k	168
2019-10-16	users	influencers_20k_35k	33
2019-10-16	users	influencers_35k_and_above	80
2019-10-16	users	kurdish_users	250
2019-10-16	users	kurdish_male_users	105
2019-10-16	users	kurdish_female_users	27
2019-10-16	users	arab_users	5690
2019-10-16	users	arab_male_users	2307
2019-10-16	users	arab_female_users	697
2019-10-17	tweets	male_tweets	14300
2019-10-17	tweets	female_tweets	6196
2019-10-17	tweets	kurdish_tweets	535
2019-10-17	tweets	kurdish_male_tweets	183
2019-10-17	tweets	kurdish_female_tweets	49
2019-10-17	tweets	youth_focused_tweets	188
2019-10-17	users	male_users	3433
2019-10-17	users	female_users	952
2019-10-17	users	influencers_7k_20k	152
2019-10-17	users	influencers_20k_35k	33
2019-10-17	users	influencers_35k_and_above	82
2019-10-17	users	kurdish_users	200
2019-10-17	users	kurdish_male_users	88
2019-10-17	users	kurdish_female_users	21
2019-10-17	users	arab_users	6244
2019-10-17	users	arab_male_users	2594
2019-10-17	users	arab_female_users	730
2019-10-18	tweets	male_tweets	15496
2019-10-18	tweets	female_tweets	6604
2019-10-18	tweets	kurdish_tweets	537
2019-10-18	tweets	kurdish_male_tweets	165
2019-10-18	tweets	kurdish_female_tweets	51
2019-10-18	tweets	youth_focused_tweets	277
2019-10-18	users	male_users	3591
2019-10-18	users	female_users	1059
2019-10-18	users	influencers_7k_20k	162
2019-10-18	users	influencers_20k_35k	40
2019-10-18	users	influencers_35k_and_above	85
2019-10-18	users	kurdish_users	182
2019-10-18	users	kurdish_male_users	77
2019-10-18	users	kurdish_female_users	18
2019-10-18	users	arab_users	6631
2019-10-18	users	arab_male_users	2742
2019-10-18	users	arab_female_users	814
2019-10-19	tweets	male_tweets	17533
2019-10-19	tweets	female_tweets	6609
2019-10-19	tweets	kurdish_tweets	816
2019-10-19	tweets	kurdish_male_tweets	272
2019-10-19	tweets	kurdish_female_tweets	71
2019-10-19	tweets	youth_focused_tweets	296
2019-10-19	users	male_users	3760
2019-10-19	users	female_users	1042
2019-10-19	users	influencers_7k_20k	174
2019-10-19	users	influencers_20k_35k	39
2019-10-19	users	influencers_35k_and_above	83
2019-10-19	users	kurdish_users	190
2019-10-19	users	kurdish_male_users	83
2019-10-19	users	kurdish_female_users	21
2019-10-19	users	arab_users	6842
2019-10-19	users	arab_male_users	2860
2019-10-19	users	arab_female_users	779
2019-10-20	tweets	male_tweets	18033
2019-10-20	tweets	female_tweets	6410
2019-10-20	tweets	kurdish_tweets	694
2019-10-20	tweets	kurdish_male_tweets	246
2019-10-20	tweets	kurdish_female_tweets	48
2019-10-20	tweets	youth_focused_tweets	320
2019-10-20	users	male_users	4035
2019-10-20	users	female_users	1066
2019-10-20	users	influencers_7k_20k	173
2019-10-20	users	influencers_20k_35k	43
2019-10-20	users	influencers_35k_and_above	84
2019-10-20	users	kurdish_users	233
2019-10-20	users	kurdish_male_users	110
2019-10-20	users	kurdish_female_users	32
2019-10-20	users	arab_users	7151
2019-10-20	users	arab_male_users	2956
2019-10-20	users	arab_female_users	787
2019-10-21	tweets	male_tweets	15443
2019-10-21	tweets	female_tweets	5958
2019-10-21	tweets	kurdish_tweets	720
2019-10-21	tweets	kurdish_male_tweets	224
2019-10-21	tweets	kurdish_female_tweets	37
2019-10-21	tweets	youth_focused_tweets	277
2019-10-21	users	male_users	3711
2019-10-21	users	female_users	983
2019-10-21	users	influencers_7k_20k	180
2019-10-21	users	influencers_20k_35k	37
2019-10-21	users	influencers_35k_and_above	83
2019-10-21	users	kurdish_users	210
2019-10-21	users	kurdish_male_users	94
2019-10-21	users	kurdish_female_users	20
2019-10-21	users	arab_users	6819
2019-10-21	users	arab_male_users	2839
2019-10-21	users	arab_female_users	753
2019-10-22	tweets	male_tweets	15666
2019-10-22	tweets	female_tweets	6437
2019-10-22	tweets	kurdish_tweets	773
2019-10-22	tweets	kurdish_male_tweets	308
2019-10-22	tweets	kurdish_female_tweets	48
2019-10-22	tweets	youth_focused_tweets	196
2019-10-22	users	male_users	3786
2019-10-22	users	female_users	988
2019-10-22	users	influencers_7k_20k	174
2019-10-22	users	influencers_20k_35k	45
2019-10-22	users	influencers_35k_and_above	94
2019-10-22	users	kurdish_users	234
2019-10-22	users	kurdish_male_users	110
2019-10-22	users	kurdish_female_users	21
2019-10-22	users	arab_users	6868
2019-10-22	users	arab_male_users	2926
2019-10-22	users	arab_female_users	755
2019-10-23	tweets	male_tweets	15956
2019-10-23	tweets	female_tweets	6519
2019-10-23	tweets	kurdish_tweets	607
2019-10-23	tweets	kurdish_male_tweets	210
2019-10-23	tweets	kurdish_female_tweets	39
2019-10-23	tweets	youth_focused_tweets	244
2019-10-23	users	male_users	3722
2019-10-23	users	female_users	986
2019-10-23	users	influencers_7k_20k	182
2019-10-23	users	influencers_20k_35k	41
2019-10-23	users	influencers_35k_and_above	99
2019-10-23	users	kurdish_users	186
2019-10-23	users	kurdish_male_users	87
2019-10-23	users	kurdish_female_users	19
2019-10-23	users	arab_users	6828
2019-10-23	users	arab_male_users	2898
2019-10-23	users	arab_female_users	735
2019-10-24	tweets	male_tweets	17739
2019-10-24	tweets	female_tweets	7675
2019-10-24	tweets	kurdish_tweets	600
2019-10-24	tweets	kurdish_male_tweets	208
2019-10-24	tweets	kurdish_female_tweets	36
2019-10-24	tweets	youth_focused_tweets	448
2019-10-24	users	male_users	4059
2019-10-24	users	female_users	1149
2019-10-24	users	influencers_7k_20k	191
2019-10-24	users	influencers_20k_35k	48
2019-10-24	users	influencers_35k_and_above	95
2019-10-24	users	kurdish_users	167
2019-10-24	users	kurdish_male_users	77
2019-10-24	users	kurdish_female_users	15
2019-10-24	users	arab_users	7454
2019-10-24	users	arab_male_users	3129
2019-10-24	users	arab_female_users	869
2019-10-25	tweets	male_tweets	19653
2019-10-25	tweets	female_tweets	8248
2019-10-25	tweets	kurdish_tweets	497
2019-10-25	tweets	kurdish_male_tweets	157
2019-10-25	tweets	kurdish_female_tweets	59
2019-10-25	tweets	youth_focused_tweets	819
2019-10-25	users	male_users	4528
2019-10-25	users	female_users	1403
2019-10-25	users	influencers_7k_20k	192
2019-10-25	users	influencers_20k_35k	46
2019-10-25	users	influencers_35k_and_above	89
2019-10-25	users	kurdish_users	189
2019-10-25	users	kurdish_male_users	89
2019-10-25	users	kurdish_female_users	21
2019-10-25	users	arab_users	8335
2019-10-25	users	arab_male_users	3504
2019-10-25	users	arab_female_users	1070
2019-10-26	tweets	male_tweets	19166
2019-10-26	tweets	female_tweets	8490
2019-10-26	tweets	kurdish_tweets	657
2019-10-26	tweets	kurdish_male_tweets	214
2019-10-26	tweets	kurdish_female_tweets	38
2019-10-26	tweets	youth_focused_tweets	1039
2019-10-26	users	male_users	4548
2019-10-26	users	female_users	1415
2019-10-26	users	influencers_7k_20k	192
2019-10-26	users	influencers_20k_35k	45
2019-10-26	users	influencers_35k_and_above	95
2019-10-26	users	kurdish_users	191
2019-10-26	users	kurdish_male_users	84
2019-10-26	users	kurdish_female_users	16
2019-10-26	users	arab_users	8552
2019-10-26	users	arab_male_users	3589
2019-10-26	users	arab_female_users	1148
2019-10-27	tweets	male_tweets	22126
2019-10-27	tweets	female_tweets	8687
2019-10-27	tweets	kurdish_tweets	713
2019-10-27	tweets	kurdish_male_tweets	211
2019-10-27	tweets	kurdish_female_tweets	46
2019-10-27	tweets	youth_focused_tweets	994
2019-10-27	users	male_users	5061
2019-10-27	users	female_users	1477
2019-10-27	users	influencers_7k_20k	200
2019-10-27	users	influencers_20k_35k	54
2019-10-27	users	influencers_35k_and_above	103
2019-10-27	users	kurdish_users	225
2019-10-27	users	kurdish_male_users	108
2019-10-27	users	kurdish_female_users	20
2019-10-27	users	arab_users	9251
2019-10-27	users	arab_male_users	3948
2019-10-27	users	arab_female_users	1159
2019-10-28	tweets	male_tweets	22464
2019-10-28	tweets	female_tweets	9034
2019-10-28	tweets	kurdish_tweets	681
2019-10-28	tweets	kurdish_male_tweets	200
2019-10-28	tweets	kurdish_female_tweets	74
2019-10-28	tweets	youth_focused_tweets	1035
2019-10-28	users	male_users	5232
2019-10-28	users	female_users	1575
2019-10-28	users	influencers_7k_20k	192
2019-10-28	users	influencers_20k_35k	49
2019-10-28	users	influencers_35k_and_above	98
2019-10-28	users	kurdish_users	201
2019-10-28	users	kurdish_male_users	98
2019-10-28	users	kurdish_female_users	14
2019-10-28	users	arab_users	9901
2019-10-28	users	arab_male_users	4243
2019-10-28	users	arab_female_users	1269
2019-10-29	tweets	male_tweets	23295
2019-10-29	tweets	female_tweets	9573
2019-10-29	tweets	kurdish_tweets	759
2019-10-29	tweets	kurdish_male_tweets	262
2019-10-29	tweets	kurdish_female_tweets	62
2019-10-29	tweets	youth_focused_tweets	1362
2019-10-29	users	male_users	5426
2019-10-29	users	female_users	1653
2019-10-29	users	influencers_7k_20k	205
2019-10-29	users	influencers_20k_35k	45
2019-10-29	users	influencers_35k_and_above	95
2019-10-29	users	kurdish_users	222
2019-10-29	users	kurdish_male_users	100
2019-10-29	users	kurdish_female_users	22
2019-10-29	users	arab_users	10169
2019-10-29	users	arab_male_users	4333
2019-10-29	users	arab_female_users	1345
2019-10-30	tweets	male_tweets	20557
2019-10-30	tweets	female_tweets	8350
2019-10-30	tweets	kurdish_tweets	680
2019-10-30	tweets	kurdish_male_tweets	236
2019-10-30	tweets	kurdish_female_tweets	32
2019-10-30	tweets	youth_focused_tweets	929
2019-10-30	users	male_users	4960
2019-10-30	users	female_users	1480
2019-10-30	users	influencers_7k_20k	197
2019-10-30	users	influencers_20k_35k	52
2019-10-30	users	influencers_35k_and_above	104
2019-10-30	users	kurdish_users	202
2019-10-30	users	kurdish_male_users	91
2019-10-30	users	kurdish_female_users	17
2019-10-30	users	arab_users	9206
2019-10-30	users	arab_male_users	3950
2019-10-30	users	arab_female_users	1184
2019-10-31	tweets	male_tweets	18601
2019-10-31	tweets	female_tweets	7798
2019-10-31	tweets	kurdish_tweets	668
2019-10-31	tweets	kurdish_male_tweets	248
2019-10-31	tweets	kurdish_female_tweets	19
2019-10-31	tweets	youth_focused_tweets	822
2019-10-31	users	male_users	4495
2019-10-31	users	female_users	1335
2019-10-31	users	influencers_7k_20k	205
2019-10-31	users	influencers_20k_35k	53
2019-10-31	users	influencers_35k_and_above	99
2019-10-31	users	kurdish_users	191
2019-10-31	users	kurdish_male_users	83
2019-10-31	users	kurdish_female_users	11
2019-10-31	users	arab_users	8441
2019-10-31	users	arab_male_users	3504
2019-10-31	users	arab_female_users	1037
2019-11-01	tweets	male_tweets	19807
2019-11-01	tweets	female_tweets	8457
2019-11-01	tweets	kurdish_tweets	633
2019-11-01	tweets	kurdish_male_tweets	155
2019-11-01	tweets	kurdish_female_tweets	26
2019-11-01	tweets	youth_focused_tweets	828
2019-11-01	users	male_users	4734
2019-11-01	users	female_users	1382
2019-11-01	users	influencers_7k_20k	207
2019-11-01	users	influencers_20k_35k	48
2019-11-01	users	influencers_35k_and_above	96
2019-11-01	users	kurdish_users	176
2019-11-01	users	kurdish_male_users	84
2019-11-01	users	kurdish_female_users	12
2019-11-01	users	arab_users	8793
2019-11-01	users	arab_male_users	3710
2019-11-01	users	arab_female_users	1102
2019-11-02	tweets	male_tweets	20498
2019-11-02	tweets	female_tweets	7620
2019-11-02	tweets	kurdish_tweets	800
2019-11-02	tweets	kurdish_male_tweets	256
2019-11-02	tweets	kurdish_female_tweets	37
2019-11-02	tweets	youth_focused_tweets	822
2019-11-02	users	male_users	4716
2019-11-02	users	female_users	1339
2019-11-02	users	influencers_7k_20k	192
2019-11-02	users	influencers_20k_35k	50
2019-11-02	users	influencers_35k_and_above	91
2019-11-02	users	kurdish_users	173
2019-11-02	users	kurdish_male_users	75
2019-11-02	users	kurdish_female_users	15
2019-11-02	users	arab_users	8716
2019-11-02	users	arab_male_users	3746
2019-11-02	users	arab_female_users	1047
2019-11-03	tweets	male_tweets	19257
2019-11-03	tweets	female_tweets	8142
2019-11-03	tweets	kurdish_tweets	716
2019-11-03	tweets	kurdish_male_tweets	214
2019-11-03	tweets	kurdish_female_tweets	35
2019-11-03	tweets	youth_focused_tweets	859
2019-11-03	users	male_users	4571
2019-11-03	users	female_users	1450
2019-11-03	users	influencers_7k_20k	199
2019-11-03	users	influencers_20k_35k	51
2019-11-03	users	influencers_35k_and_above	95
2019-11-03	users	kurdish_users	181
2019-11-03	users	kurdish_male_users	69
2019-11-03	users	kurdish_female_users	19
2019-11-03	users	arab_users	8754
2019-11-03	users	arab_male_users	3620
2019-11-03	users	arab_female_users	1106
2019-11-04	tweets	male_tweets	19029
2019-11-04	tweets	female_tweets	7478
2019-11-04	tweets	kurdish_tweets	748
2019-11-04	tweets	kurdish_male_tweets	252
2019-11-04	tweets	kurdish_female_tweets	31
2019-11-04	tweets	youth_focused_tweets	931
2019-11-04	users	male_users	4720
2019-11-04	users	female_users	1416
2019-11-04	users	influencers_7k_20k	187
2019-11-04	users	influencers_20k_35k	50
2019-11-04	users	influencers_35k_and_above	90
2019-11-04	users	kurdish_users	198
2019-11-04	users	kurdish_male_users	85
2019-11-04	users	kurdish_female_users	17
2019-11-04	users	arab_users	8919
2019-11-04	users	arab_male_users	3739
2019-11-04	users	arab_female_users	1134
2019-11-05	tweets	male_tweets	5862
2019-11-05	tweets	female_tweets	2534
2019-11-05	tweets	kurdish_tweets	737
2019-11-05	tweets	kurdish_male_tweets	272
2019-11-05	tweets	kurdish_female_tweets	45
2019-11-05	tweets	youth_focused_tweets	240
2019-11-05	users	male_users	1897
2019-11-05	users	female_users	617
2019-11-05	users	influencers_7k_20k	113
2019-11-05	users	influencers_20k_35k	34
2019-11-05	users	influencers_35k_and_above	59
2019-11-05	users	kurdish_users	218
2019-11-05	users	kurdish_male_users	100
2019-11-05	users	kurdish_female_users	20
2019-11-05	users	arab_users	3080
2019-11-05	users	arab_male_users	1322
2019-11-05	users	arab_female_users	392
2019-11-06	tweets	male_tweets	3692
2019-11-06	tweets	female_tweets	1383
2019-11-06	tweets	kurdish_tweets	780
2019-11-06	tweets	kurdish_male_tweets	233
2019-11-06	tweets	kurdish_female_tweets	35
2019-11-06	tweets	youth_focused_tweets	114
2019-11-06	users	male_users	1017
2019-11-06	users	female_users	290
2019-11-06	users	influencers_7k_20k	56
2019-11-06	users	influencers_20k_35k	21
2019-11-06	users	influencers_35k_and_above	46
2019-11-06	users	kurdish_users	202
2019-11-06	users	kurdish_male_users	94
2019-11-06	users	kurdish_female_users	15
2019-11-06	users	arab_users	1189
2019-11-06	users	arab_male_users	535
2019-11-06	users	arab_female_users	122
2019-11-07	tweets	male_tweets	5790
2019-11-07	tweets	female_tweets	2398
2019-11-07	tweets	kurdish_tweets	616
2019-11-07	tweets	kurdish_male_tweets	145
2019-11-07	tweets	kurdish_female_tweets	51
2019-11-07	tweets	youth_focused_tweets	217
2019-11-07	users	male_users	1854
2019-11-07	users	female_users	575
2019-11-07	users	influencers_7k_20k	108
2019-11-07	users	influencers_20k_35k	37
2019-11-07	users	influencers_35k_and_above	63
2019-11-07	users	kurdish_users	180
2019-11-07	users	kurdish_male_users	77
2019-11-07	users	kurdish_female_users	20
2019-11-07	users	arab_users	2909
2019-11-07	users	arab_male_users	1181
2019-11-07	users	arab_female_users	367
2019-11-08	tweets	male_tweets	3377
2019-11-08	tweets	female_tweets	1229
2019-11-08	tweets	kurdish_tweets	507
2019-11-08	tweets	kurdish_male_tweets	157
2019-11-08	tweets	kurdish_female_tweets	20
2019-11-08	tweets	youth_focused_tweets	103
2019-11-08	users	male_users	1001
2019-11-08	users	female_users	303
2019-11-08	users	influencers_7k_20k	52
2019-11-08	users	influencers_20k_35k	18
2019-11-08	users	influencers_35k_and_above	41
2019-11-08	users	kurdish_users	167
2019-11-08	users	kurdish_male_users	74
2019-11-08	users	kurdish_female_users	15
2019-11-08	users	arab_users	1162
2019-11-08	users	arab_male_users	518
2019-11-08	users	arab_female_users	139
2019-11-09	tweets	male_tweets	6122
2019-11-09	tweets	female_tweets	2650
2019-11-09	tweets	kurdish_tweets	557
2019-11-09	tweets	kurdish_male_tweets	198
2019-11-09	tweets	kurdish_female_tweets	31
2019-11-09	tweets	youth_focused_tweets	241
2019-11-09	users	male_users	1973
2019-11-09	users	female_users	654
2019-11-09	users	influencers_7k_20k	128
2019-11-09	users	influencers_20k_35k	41
2019-11-09	users	influencers_35k_and_above	68
2019-11-09	users	kurdish_users	190
2019-11-09	users	kurdish_male_users	88
2019-11-09	users	kurdish_female_users	18
2019-11-09	users	arab_users	3302
2019-11-09	users	arab_male_users	1312
2019-11-09	users	arab_female_users	447
2019-11-10	tweets	male_tweets	8718
2019-11-10	tweets	female_tweets	3629
2019-11-10	tweets	kurdish_tweets	667
2019-11-10	tweets	kurdish_male_tweets	222
2019-11-10	tweets	kurdish_female_tweets	21
2019-11-10	tweets	youth_focused_tweets	351
2019-11-10	users	male_users	2489
2019-11-10	users	female_users	730
